Employee_ID,Effective_Date,Salary_Grade,Stock_Options,Last_Promotion_Date,Base_Salary,Bonus,Total_Compensation
E-03251,2020-10-06 07:26:19.735058952,B,561,2022-08-05,18942844.73726146,1878579.1381225327,21382423.87538399
E-03252,2015-12-06 07:04:53.081839273,D,209,2019-09-29,23802278.387154024,5024682.882482335,29035961.26963636
E-03253,2017-06-29 05:52:25.578618648,C,669,2023-09-05,14787661.677123763,2446768.171693544,17903429.848817308
E-03254,2024-03-16 03:27:35.158724144,A,390,2022-12-17,12122620.795112073,1402124.126641638,13914744.921753712
E-03255,2022-04-06 02:05:57.010055899,A,673,2019-10-29,12504285.191462213,1155826.2443775043,14333111.435839718
E-03256,2014-10-30 11:19:18.209492756,D,541,2020-09-20,25728367.617367923,4056677.116841827,30326044.73420975
E-03257,2021-05-16 04:48:37.118049655,D,557,2020-04-18,21328943.992853947,3706676.7578419284,25592620.750695877
E-03258,2017-12-04 17:23:25.499727663,D,841,2023-01-26,24494572.00482207,4219568.142091073,29555140.146913145
E-03259,2023-04-07 02:33:46.078291246,B,248,2020-10-05,12086780.312551571,2311384.7972611454,14646165.109812716
E-03260,2020-04-24 17:08:19.781918677,D,792,2021-01-13,21256352.060913034,4384488.972198876,26432841.033111908
E-03261,2023-02-08 08:29:33.665112948,E,239,2020-08-30,25065566.27543654,5165087.45921714,30469653.73465368
E-03262,2022-10-12 19:49:18.232740519,D,208,2022-03-02,27802492.447050154,3984657.0998662864,31995149.54691644
E-03263,2020-03-16 11:56:35.807614053,B,350,2019-05-14,12295200.038674878,1138013.5451257247,13783213.583800603
E-03264,2014-04-26 11:24:37.993399125,C,793,2019-05-29,19873661.432755116,2490076.9971560836,23156738.4299112
E-03265,2024-12-01 02:56:07.693488697,A,975,2020-07-22,9648545.876595095,1029192.7016835384,11652738.578278633
E-03266,2017-01-15 21:43:41.326764034,D,968,2023-03-19,25332712.659913152,4539015.067469008,30839727.72738216
E-03267,2020-12-22 00:50:54.995321656,D,392,2020-04-25,17238453.88912177,4222155.920347795,21852609.809469566
E-03268,2021-10-23 00:19:53.711098733,B,461,2023-12-07,15026620.376557238,2702909.6868288578,18190530.063386098
E-03269,2019-12-08 05:28:23.663082209,A,911,2019-08-01,13435253.635635303,1290194.191747982,15636447.827383285
E-03270,2012-11-04 16:16:32.689733571,C,984,2023-02-02,16521338.60809663,3330906.7439101324,20836245.352006763
E-03271,2020-04-09 03:33:44.354711844,B,584,2019-09-18,17118200.849566292,2383701.350579615,20085902.200145908
E-03272,2017-06-16 10:18:43.556176451,E,661,2019-04-12,28358203.560939517,5288443.225727997,34307646.78666751
E-03273,2022-09-13 00:30:16.040448347,E,17,2023-11-13,29694346.325619582,4773824.712319239,34485171.03793882
E-03274,2019-06-13 19:24:08.919767888,D,10,2019-06-12,21344099.228675798,3655199.115333649,25009298.344009448
E-03275,2022-10-24 14:38:27.358343824,E,969,2020-08-15,36867352.50831732,5376076.294007979,43212428.8023253
E-03276,2014-03-09 21:29:29.556142764,C,41,2023-12-17,20190144.877127975,3078972.4133933596,23310117.290521335
E-03277,2024-12-17 11:06:17.459648893,C,623,2020-02-13,21099744.428433895,4211519.551626759,25934263.980060652
E-03278,2017-09-08 23:42:46.883671585,E,15,2021-09-17,43719146.45948745,4164992.262844092,47899138.722331546
E-03279,2015-02-13 14:21:01.171070510,E,726,2023-08-07,27951608.081198346,4970200.023805179,33647808.10500352
E-03280,2020-11-04 14:18:22.562067590,D,813,2020-12-22,23739934.53899311,2907566.515623374,27460501.05461648
E-03281,2021-12-13 13:31:48.562464872,E,372,2022-03-31,35896224.288573034,4038591.6865181904,40306815.97509123
E-03282,2021-10-19 02:30:47.673763723,A,672,2021-05-13,11392091.873858918,1029024.0665855207,13093115.940444438
E-03283,2023-10-06 10:16:02.526722131,D,701,2019-12-04,23327059.260613002,3810904.5414378443,27838963.802050848
E-03284,2021-05-15 11:39:19.715323495,A,952,2022-05-11,17471920.318766978,1113753.9390678897,19537674.257834867
E-03285,2022-01-17 14:11:17.654600062,E,752,2019-10-14,35121728.515083246,5335691.878493727,41209420.39357697
E-03286,2013-08-05 10:14:39.578321667,E,541,2020-09-26,31323293.441371333,4277172.369861427,36141465.81123276
E-03287,2020-07-16 23:23:13.062627098,B,928,2019-03-16,12704271.112091813,1491966.8264116556,15124237.938503468
E-03288,2020-03-22 15:16:40.356542725,D,307,2020-12-04,22462508.088068463,5533239.420298987,28302747.50836745
E-03289,2018-04-26 01:46:12.753805776,E,985,2022-09-21,33147104.607565053,4725983.686180904,38858088.29374596
E-03290,2019-07-04 10:04:23.337171675,D,501,2022-03-23,19617404.323807035,5669137.372050321,25787541.695857354
E-03291,2019-10-21 20:03:07.123078779,B,760,2021-07-20,18945144.178572606,1772147.969381449,21477292.147954054
E-03292,2021-06-01 10:47:44.928614955,C,103,2020-03-06,20536323.747011904,3244438.3065866223,23883762.053598527
E-03293,2021-09-14 05:53:48.036990254,D,195,2019-02-05,15542722.17756518,3063469.9758398486,18801192.15340503
E-03294,2018-05-21 07:07:33.732001472,B,321,2023-08-19,15992883.16135513,1835841.479876046,18149724.641231176
E-03295,2020-01-30 23:19:17.591324093,E,830,2019-07-08,30801799.159132402,3852509.5849262252,35484308.744058624
E-03296,2019-10-13 09:50:01.728575412,A,52,2019-06-24,12190231.545958687,968380.6995274978,13210612.245486185
E-03297,2017-05-11 06:18:20.589818673,E,406,2022-02-21,26867794.260949463,6919281.300144459,34193075.56109392
E-03298,2021-06-06 00:03:46.102989512,D,133,2021-05-14,19912755.154723402,4792796.94377996,24838552.098503362
E-03299,2015-02-07 05:09:43.133372014,D,400,2023-02-20,23583380.458233174,2627973.7339445134,26611354.192177687
E-03300,2024-12-14 01:12:15.339245866,E,964,2020-04-06,24203147.827260982,4786568.934801759,29953716.762062743
E-03301,2021-09-20 17:38:41.246011708,A,734,2020-02-10,13568360.420758335,1172050.1173036008,15474410.538061935
E-03302,2023-10-04 20:12:57.253473814,D,265,2020-06-11,19390847.29255926,3271063.951980124,22926911.244539384
E-03303,2017-08-31 18:06:44.664339222,C,940,2023-10-15,17433591.85310585,2445721.30114769,20819313.154253542
E-03304,2023-03-16 23:39:16.674644009,D,916,2020-02-05,25992385.052226234,4415591.09931841,31323976.151544645
E-03305,2013-03-27 21:08:16.406529949,B,164,2021-11-02,21142630.8283178,2146064.2067274046,23452695.035045203
E-03306,2018-04-17 20:10:43.175690065,C,594,2022-08-25,20215205.074052855,3478878.1267175903,24288083.200770445
E-03307,2020-09-27 21:14:09.737012330,C,403,2020-08-27,22725828.229937922,2974671.6851856117,26103499.915123533
E-03308,2016-06-14 09:22:28.926731985,D,213,2021-05-21,32751553.966656055,3196236.111434563,36160790.078090616
E-03309,2021-01-07 08:35:07.111842785,B,174,2022-10-02,10679636.612761762,1918300.2751682755,12771936.887930037
E-03310,2022-03-08 22:50:27.283498912,A,61,2023-03-06,11777291.195228977,957968.879161825,12796260.074390803
E-03311,2018-06-24 15:15:19.992575047,E,432,2020-07-25,36464963.70213492,5517113.073685482,42414076.775820404
E-03312,2017-07-12 00:17:56.951726567,C,268,2022-10-19,15125829.172883838,4099271.7645463804,19493100.937430218
E-03313,2014-09-29 17:56:56.176329666,A,818,2020-09-21,9281349.657616936,704842.0434127962,10804191.701029733
E-03314,2018-08-30 18:25:01.746232143,D,551,2023-08-04,9279622.406329695,3191168.90981264,13021791.316142336
E-03315,2014-08-24 10:43:33.319156923,A,661,2021-10-13,13373550.97809533,1183881.6857507294,15218432.66384606
E-03316,2023-09-30 00:22:50.193700973,B,385,2021-08-07,14427377.092938663,1336435.766846687,16148812.85978535
E-03317,2020-11-18 14:45:35.623267582,A,183,2021-11-05,10525476.647216078,1455537.7852061861,12164014.432422264
E-03318,2013-04-07 13:46:33.253121616,A,237,2019-01-22,13355748.372750673,1014616.7529581677,14607365.12570884
E-03319,2016-04-11 13:57:17.378273493,C,474,2021-01-18,20270229.64164561,2443384.8823007653,23187614.523946375
E-03320,2013-12-16 01:12:50.230315321,E,60,2022-01-13,14699842.25090192,5386024.61870856,20145866.86961048
E-03321,2013-01-23 01:34:37.320045547,A,641,2020-04-17,11215223.9170504,992890.2165086567,12849114.133559057
E-03322,2015-08-23 16:07:48.839583477,A,618,2019-09-07,8078298.4043342145,1072192.1775450103,9768490.581879225
E-03323,2019-12-23 08:12:08.014125530,B,150,2023-12-27,15640331.996600851,1697485.3402098687,17487817.33681072
E-03324,2016-04-01 13:12:57.188415165,B,160,2021-03-25,12945851.536955796,2124576.8338516,15230428.370807396
E-03325,2018-10-13 05:25:10.498397199,D,302,2022-09-15,30840350.007301956,5083164.612094305,36225514.61939626
E-03326,2016-06-20 11:33:02.814351307,C,673,2020-10-22,17345416.644739885,3402574.543257487,21420991.18799737
E-03327,2014-03-26 14:01:59.089397626,E,256,2021-01-26,28980737.64589093,5361718.31000273,34598455.95589366
E-03328,2013-12-28 21:45:11.691801497,E,517,2022-03-17,26680328.56279158,3767642.4956786567,30964971.058470234
E-03329,2024-03-26 02:45:19.540786097,D,607,2019-11-27,24069750.9140362,4424023.940690725,29100774.854726925
E-03330,2020-12-03 08:59:08.347427139,A,798,2023-06-05,14116272.225134844,937484.5149210618,15851756.740055906
E-03331,2020-04-23 13:28:48.493815228,B,380,2023-08-17,13548657.728491342,2011335.7939547529,15939993.522446094
E-03332,2021-06-12 15:48:36.357923300,A,791,2021-07-31,14023090.72170915,1179277.4816308666,15993368.203340018
E-03333,2013-08-19 15:33:14.910039249,A,444,2020-09-09,14430131.211183278,1380177.757920737,16254308.969104014
E-03334,2021-03-30 05:53:19.017399732,A,982,2021-07-01,12188461.294608368,1086625.6454844677,14257086.940092836
E-03335,2018-01-16 20:04:31.311735276,D,399,2023-12-01,23556949.688482136,4375677.18663552,28331626.875117656
E-03336,2019-02-23 12:23:13.990198994,D,116,2023-01-14,21870809.276419334,3846699.2674740655,25833508.5438934
E-03337,2022-03-24 20:33:57.797331631,D,3,2023-07-12,21136352.84761098,3754991.5540911937,24894344.401702173
E-03338,2024-07-18 09:19:13.020552727,D,468,2021-08-27,22688792.025870185,3646897.9973642966,26803690.023234483
E-03339,2020-01-11 05:38:33.626533067,C,964,2020-08-14,18733677.836084813,2160704.003903061,21858381.839987874
E-03340,2017-07-16 01:50:12.531294656,A,999,2021-12-09,10234539.766957399,1076067.5182893532,12309607.285246752
E-03341,2020-11-11 23:32:04.400939921,C,229,2020-10-26,22651958.382709354,2908151.6973111583,25789110.080020513
E-03342,2023-10-21 07:50:14.850335465,C,362,2022-02-08,11216475.617022438,3751111.9528694656,15329587.569891904
E-03343,2022-05-11 05:31:49.161700274,B,115,2021-08-22,19041477.880225815,2252037.263252602,21408515.143478416
E-03344,2022-09-12 10:22:55.443936754,B,11,2021-09-10,14445739.797067696,2001505.6701333357,16458245.467201032
E-03345,2019-11-15 18:29:34.619776107,D,918,2020-06-28,17623639.50712499,2990038.078668271,21531677.58579326
E-03346,2022-11-03 16:03:10.679313230,B,62,2019-09-27,21966207.302052837,1961339.4793629316,23989546.781415768
E-03347,2020-06-20 16:13:15.479609453,E,52,2020-05-10,32095756.634125244,4728884.851638091,36876641.485763334
E-03348,2013-10-16 21:37:04.797388593,A,979,2019-07-01,11379816.56702953,1125958.6429173548,13484775.209946886
E-03349,2019-12-31 18:00:50.242143611,C,82,2022-04-24,18296607.583724443,3106491.8492866885,21485099.43301113
E-03350,2023-06-04 13:48:32.312765193,E,857,2020-03-29,36387805.375033215,6495740.027526939,43740545.40256015
E-03351,2014-01-18 12:17:35.325237355,A,897,2021-08-10,11079713.658606326,1018366.3638023227,12995080.02240865
E-03352,2014-10-24 10:48:53.287630616,D,951,2021-01-02,15021322.469655951,4195990.172138008,20168312.64179396
E-03353,2019-09-20 08:12:28.290430615,D,18,2020-01-19,20756695.213770475,3504966.317683367,24279661.53145384
E-03354,2024-03-16 05:12:11.382212251,D,885,2021-10-11,23669725.239995196,3696073.6267675385,28250798.866762735
E-03355,2023-09-14 20:30:55.812998067,D,743,2020-01-16,21092969.82641405,4758256.621129974,26594226.447544023
E-03356,2019-02-26 20:58:26.379154533,B,964,2022-09-16,12809921.175459284,1757196.7601154565,15531117.93557474
E-03357,2016-06-21 13:03:04.600034693,D,84,2021-02-22,25033650.012600534,3138546.421098355,28256196.43369889
E-03358,2020-03-31 21:26:09.846499167,A,192,2022-06-30,10578768.96117154,1338708.2304471103,12109477.19161865
E-03359,2015-11-07 10:45:13.700436182,A,18,2021-11-29,12673622.544774929,1216832.2033909732,13908454.748165902
E-03360,2014-11-18 08:19:15.217822323,C,684,2020-09-16,16488041.016059129,1790866.8567405741,18962907.872799702
E-03361,2020-06-01 06:39:09.741049092,D,371,2022-10-06,11149195.307199225,3235678.507914758,14755873.815113982
E-03362,2017-06-02 17:46:38.057022540,E,916,2019-11-16,36461309.584815755,4649947.095481229,42027256.68029699
E-03363,2022-03-25 17:41:50.456268639,A,367,2023-12-30,12286573.34376405,848643.9265958266,13502217.270359877
E-03364,2013-04-25 12:45:59.532207836,E,827,2022-03-15,24813050.329460174,5273407.7897503935,30913458.119210567
E-03365,2022-10-08 08:23:11.090173867,C,86,2019-06-03,17674349.012353316,3514096.805756648,21274445.818109963
E-03366,2023-07-28 16:44:41.437798298,C,261,2020-06-26,18959314.151694294,3122114.8531289226,22342429.004823215
E-03367,2023-07-05 18:02:14.492901620,A,747,2023-12-15,11885618.890318353,1058752.1835106742,13691371.073829027
E-03368,2024-01-12 06:10:59.267663405,B,252,2020-02-08,16059759.022643039,2510999.675455546,18822758.698098585
E-03369,2023-10-23 00:30:40.571729942,C,494,2022-02-07,8804256.643349128,3047925.6325621353,12346182.275911264
E-03370,2018-05-29 06:46:54.834663826,B,383,2022-10-19,14172010.928048324,1728688.6416776269,16283699.569725951
E-03371,2013-08-05 16:49:55.715775259,E,84,2021-06-27,29114770.87139909,4478134.483448253,33676905.35484734
E-03372,2019-02-13 06:12:28.478748801,D,65,2021-08-15,28217728.005489033,4681506.727501636,32964234.732990667
E-03373,2020-12-05 15:09:13.628628380,E,887,2023-08-08,36342260.51499219,4304170.053607725,41533430.56859992
E-03374,2021-05-31 00:35:38.108128660,E,556,2022-04-12,30526041.89580384,4771203.981482078,35853245.87728592
E-03375,2020-07-01 13:31:24.518334238,D,76,2022-06-14,18754618.332166806,3255067.791378432,22085686.123545237
E-03376,2024-01-10 19:26:20.029870120,A,366,2020-07-01,13281254.534968453,1359036.5378281923,15006291.072796645
E-03377,2020-09-28 09:50:27.701730533,B,995,2019-11-25,19537097.39211381,1536572.3369814677,22068669.729095276
E-03378,2023-04-09 16:50:55.558085985,B,523,2019-08-07,13160238.556049785,1864436.5817296666,15547675.137779452
E-03379,2012-08-13 05:07:04.296790976,C,395,2021-07-12,17088914.895024143,3428542.480639025,20912457.37566317
E-03380,2024-03-07 19:18:02.963050625,A,352,2021-02-06,11941485.327714588,1091100.230218371,13384585.55793296
E-03381,2016-10-13 10:43:50.218933920,E,562,2019-12-30,29376307.403622855,4011172.5977932527,33949480.0014161
E-03382,2021-06-07 19:27:21.829370541,C,856,2021-07-25,20900640.533613607,1913974.126483189,23670614.660096794
E-03383,2022-07-10 10:32:09.151749386,D,976,2023-05-31,17758167.317884546,3533325.6536972094,22267492.971581757
E-03384,2015-08-10 22:41:44.216483455,A,882,2022-01-05,12497470.148144409,779390.7105047307,14158860.85864914
E-03385,2021-08-31 22:58:41.329714764,D,724,2023-04-06,21728726.98567926,2962469.909382414,25415196.895061675
E-03386,2022-10-11 01:04:26.955860793,A,630,2022-04-03,13348899.182832368,874302.8281003508,14853202.01093272
E-03387,2021-02-20 21:14:03.805462552,D,150,2019-08-13,23547080.925710253,3548557.643351499,27245638.569061752
E-03388,2021-06-20 14:49:36.463476852,A,395,2022-11-21,9350730.971049204,951134.0311975022,10696865.002246706
E-03389,2020-12-31 07:43:35.503480372,B,928,2020-07-15,12869822.830138471,2112980.1957060955,15910803.025844567
E-03390,2019-06-06 21:13:19.835028637,C,698,2021-11-19,20315677.22634572,2959501.210650107,23973178.436995827
E-03391,2023-10-07 20:22:06.035655080,C,378,2021-06-16,16238697.261295239,2515041.704959845,19131738.966255084
E-03392,2020-10-15 01:35:59.969869860,E,857,2019-07-18,29912639.498284943,5095872.9068605285,35865512.405145474
E-03393,2018-03-25 10:51:37.073222602,E,293,2022-06-14,33748772.33681701,6135641.2676748065,40177413.604491815
E-03394,2019-08-16 08:36:10.253076280,B,903,2020-07-31,14153768.829370953,1545827.0763877726,16602595.905758725
E-03395,2022-03-29 17:11:02.245333666,C,746,2023-12-13,25512889.54168351,3267822.9199294066,29526712.461612917
E-03396,2014-06-01 12:24:28.012868731,B,806,2021-10-30,14844860.666075863,1650895.5716845847,17301756.237760447
E-03397,2023-11-08 19:22:11.767111578,C,611,2023-06-01,19205518.69965268,3752171.2633402757,23568689.962992955
E-03398,2020-11-22 07:09:40.666735680,A,260,2023-10-15,11253872.426072413,825785.2658209517,12339657.691893365
E-03399,2019-07-15 07:31:05.092660706,B,6,2023-03-01,17209859.79870171,2531496.5720396996,19747356.370741412
E-03400,2012-08-06 15:17:13.460533261,C,218,2020-06-01,16942717.233322762,2901632.947141715,20062350.180464476
E-03401,2018-12-18 15:04:56.470193644,B,793,2021-06-19,9493288.569387376,1928318.9382723437,12214607.50765972
E-03402,2023-02-16 14:45:42.411757452,A,522,2022-08-22,11046041.221354524,876692.6145743489,12444733.835928872
E-03403,2015-07-23 04:15:55.610944810,D,876,2022-12-23,25209244.669784836,3350158.921053974,29435403.590838812
E-03404,2022-05-10 03:57:12.429375286,D,737,2023-08-27,27474611.409012,2966541.632719649,31178153.04173165
E-03405,2015-08-18 22:54:56.386557503,C,293,2020-05-18,17071531.404214423,2893696.9445833196,20258228.348797742
E-03406,2015-09-10 06:47:40.604955290,A,264,2023-01-03,12867464.788056038,1122448.3602895553,14253913.148345593
E-03407,2021-12-12 04:42:28.769770015,D,405,2022-10-10,13991115.27462815,3664637.2238808195,18060752.498508967
E-03408,2016-09-13 06:17:38.282722471,E,793,2021-12-29,36374971.5812811,6361302.191190988,43529273.77247209
E-03409,2024-05-06 13:12:46.961031311,E,760,2019-07-24,42335091.19320738,4778127.671717824,47873218.864925206
E-03410,2018-07-08 21:48:03.860255877,A,648,2021-05-26,10112589.137139848,898996.5458509647,11659585.682990812
E-03411,2023-08-16 10:55:23.875735157,A,222,2020-09-25,15725059.903750543,1216024.200761161,17163084.104511704
E-03412,2019-07-11 11:43:38.628004676,D,424,2020-01-22,30740902.290346295,4766341.492268991,35931243.78261529
E-03413,2017-08-17 03:02:50.037202198,D,243,2023-03-09,23422804.256627705,3426767.395447418,27092571.652075123
E-03414,2016-07-25 10:42:54.454066332,B,989,2020-11-15,14982828.507290967,1283593.7914564523,17255422.29874742
E-03415,2018-08-06 20:57:36.652806221,A,244,2022-03-18,11538271.77760413,698278.1091240579,12480549.886728186
E-03416,2019-07-10 03:28:31.453338203,C,879,2019-05-09,22433668.46184366,2323663.020500926,25636331.482344583
