Employee_ID,Date_of_Birth,Gender,Ethnicity,Hire_Date,Termination_Date,Termination_Reason,Department,Job_Title,Job_Level,Manager_ID,Location,Employment_Type,Tenure_in_Months,Time_in_Current_Role
E-01167,1994-02-01 11:44:04.079864584,Non-Binary,Other,2019-09-22 22:16:45.842169613,2022-10-19 19:58:55.998841687,Voluntary,Sales,Analyst,L1,E-02926,"VI, Lagos",Part-Time,37,8
E-01168,1977-06-18 22:39:54.998595457,Male,Hispanic,2014-11-01 18:17:34.582977928,,,Engineering,Executive,L3,E-04727,"Ikorodu, Lagos",Full-Time,123,100
E-01169,1996-10-05 05:25:28.900969055,Male,White,2018-09-04 15:12:41.572031446,2020-12-21 23:10:55.815878953,Involuntary,Marketing,Analyst,L5,E-09013,Port Harcourt,Contract,27,12
E-01170,1981-09-23 02:32:05.813071681,Male,White,2020-09-12 12:17:17.576930495,2023-05-03 14:19:13.230655881,Retirement,HR,Analyst,L2,E-09886,Abuja,Contract,32,21
E-01171,1978-10-09 12:59:01.320471934,Male,Other,2011-10-09 13:18:57.133388753,,,Marketing,Analyst,L1,E-00051,Abuja,Part-Time,161,59
E-01172,1986-10-29 19:02:03.923915386,Male,Other,2012-04-07 20:17:43.980835646,2024-06-07 11:26:46.593061488,Voluntary,HR,Manager,L1,E-09588,Abuja,Part-Time,148,89
E-01173,1986-03-13 23:28:04.495415995,Female,Other,2019-12-12 13:05:39.074683686,,,HR,Executive,L5,E-04198,Abuja,Part-Time,61,27
E-01174,1990-07-06 21:51:47.309544921,Male,White,2011-04-23 13:56:12.265794545,2018-04-03 06:51:00.988125715,Retirement,Marketing,Manager,L4,E-00379,"VI, Lagos",Part-Time,84,23
E-01175,1980-07-20 08:54:36.222809762,Male,Hispanic,2022-02-18 02:41:30.077424424,,,Sales,Manager,L2,E-05702,Port Harcourt,Contract,34,23
E-01176,1999-08-13 13:00:27.738701712,Male,Other,2015-06-06 09:33:31.685635065,2021-09-17 22:46:00.660571388,Retirement,Sales,Engineer,L3,E-09725,Port Harcourt,Part-Time,76,74
E-01177,1981-03-27 06:02:20.289589189,Female,Hispanic,2011-12-12 11:24:13.281786777,2015-08-01 07:48:02.223279679,Retirement,Marketing,Engineer,L2,E-01804,Port Harcourt,Part-Time,44,33
E-01178,1995-11-11 18:20:14.356230653,Female,Black,2016-11-09 15:20:04.453222035,2018-07-20 21:34:25.438575802,Retirement,HR,Manager,L3,E-03575,"VI, Lagos",Part-Time,20,19
E-01179,1978-08-19 14:44:31.982775610,Female,Other,2019-06-28 14:51:14.505362694,2024-01-21 14:28:24.809186832,Voluntary,HR,Analyst,L1,E-01121,"Ikorodu, Lagos",Part-Time,55,28
E-01180,1999-12-01 11:28:32.173774579,Male,Black,2021-10-17 16:44:33.024026806,2022-10-07 04:38:56.123569115,Voluntary,Sales,Manager,L1,E-08655,Port Harcourt,Full-Time,11,2
E-01181,1976-11-13 15:08:05.793031029,Male,Black,2014-01-15 21:32:28.008664797,2022-08-18 17:44:42.811955465,Involuntary,Sales,Manager,L4,E-08934,Port Harcourt,Contract,104,50
E-01182,1997-09-01 08:06:52.554314082,Male,Hispanic,2010-02-22 01:35:17.039271402,2014-03-06 03:20:55.702197064,Voluntary,Engineering,Executive,L5,E-05657,Port Harcourt,Part-Time,49,26
E-01183,1995-06-11 19:05:32.283180997,Female,Black,2017-06-19 10:29:56.615516805,,,Sales,Analyst,L2,E-06627,Abuja,Contract,91,19
E-01184,1988-11-01 11:39:45.932281470,Non-Binary,Other,2021-04-27 23:43:20.048443380,,,Marketing,Manager,L4,E-00659,Port Harcourt,Contract,44,27
E-01185,1983-06-14 02:57:10.433350258,Female,Hispanic,2014-05-27 02:31:52.022826451,2022-01-03 09:47:58.099708003,Involuntary,Finance,Manager,L5,E-08678,Port Harcourt,Full-Time,92,47
E-01186,1995-09-22 00:59:33.082362340,Female,Hispanic,2013-06-13 20:18:20.481118727,2019-07-20 02:20:35.618962721,Voluntary,Marketing,Executive,L3,E-04301,Port Harcourt,Part-Time,74,21
E-01187,1983-02-09 17:00:45.723699259,Male,White,2011-07-24 11:25:25.791362112,2019-03-21 05:29:07.551899039,Involuntary,Marketing,Executive,L5,E-04500,"VI, Lagos",Part-Time,93,87
E-01188,1986-01-29 05:55:46.174274253,Female,Other,2021-06-26 07:39:25.099956691,2021-11-19 04:25:39.323713249,Retirement,Finance,Analyst,L5,E-02784,"VI, Lagos",Part-Time,4,1
E-01189,1991-06-13 17:36:08.682644963,Male,Black,2019-06-18 20:37:54.753781180,,,Finance,Engineer,L3,E-07550,"Ikorodu, Lagos",Contract,67,38
E-01190,1984-03-30 03:55:54.758895666,Female,Black,2016-01-13 17:07:58.266011677,,,Sales,Manager,L3,E-02294,"VI, Lagos",Part-Time,109,99
E-01191,1998-12-07 13:58:40.346847554,Non-Binary,Asian,2019-01-03 22:23:01.102149418,2021-03-16 02:33:00.041771228,Voluntary,Sales,Engineer,L4,E-09418,Port Harcourt,Part-Time,26,26
E-01192,1997-10-18 09:45:16.664378374,Female,Black,2012-02-04 03:05:39.481936745,,,Marketing,Engineer,L4,E-04365,Port Harcourt,Full-Time,157,41
E-01193,1991-08-10 11:13:53.275232890,Female,Hispanic,2022-09-14 15:56:47.660326742,2024-09-10 23:18:46.928006101,Retirement,Finance,Manager,L3,E-05718,Abuja,Part-Time,24,2
E-01194,1977-12-04 19:37:20.807869817,Female,Other,2014-09-06 14:10:59.235933322,2015-09-14 05:14:11.876891469,Voluntary,Engineering,Engineer,L5,E-02194,Port Harcourt,Contract,12,1
E-01195,1989-03-24 15:33:43.123765930,Female,Black,2022-05-25 13:27:43.381670414,2023-07-04 16:30:16.377735590,Involuntary,Engineering,Manager,L2,E-03246,"Ikorodu, Lagos",Part-Time,13,13
E-01196,1985-08-04 01:15:27.800550437,Non-Binary,White,2014-10-29 10:05:51.695909891,2018-09-28 21:33:26.372130666,Voluntary,Marketing,Analyst,L2,E-08383,"Ikorodu, Lagos",Full-Time,47,26
E-01197,1981-01-22 11:04:16.052685934,Female,Asian,2014-12-17 17:20:20.860203151,2017-08-29 05:13:13.040026080,Involuntary,Engineering,Executive,L2,E-06588,"VI, Lagos",Full-Time,32,31
E-01198,2000-06-15 20:32:10.816654536,Male,Asian,2020-11-29 07:59:19.110730879,2022-01-10 19:19:11.938161765,Voluntary,Finance,Manager,L5,E-02811,"VI, Lagos",Contract,13,2
E-01199,2000-03-10 06:55:04.765623107,Female,Black,2013-07-26 18:25:41.596209641,,,Finance,Analyst,L3,E-07100,Abuja,Full-Time,139,56
E-01200,1994-08-20 06:12:01.980992027,Male,Other,2016-01-01 22:59:13.078049288,,,Sales,Executive,L5,E-00544,"Ikorodu, Lagos",Part-Time,109,1
E-01201,1985-01-25 00:29:54.599204676,Non-Binary,Other,2012-04-04 10:32:49.028247415,,,Marketing,Manager,L3,E-04334,Port Harcourt,Full-Time,155,138
E-01202,1988-07-28 14:39:18.563337936,Male,Hispanic,2018-07-07 01:03:26.139813531,2024-07-24 00:12:16.262951425,Voluntary,HR,Manager,L1,E-00559,"Ikorodu, Lagos",Part-Time,73,52
E-01203,1979-06-17 16:29:53.577509464,Female,Hispanic,2012-08-19 08:50:14.427738718,2014-11-21 14:43:53.194237630,Involuntary,Sales,Analyst,L1,E-01782,Port Harcourt,Part-Time,27,23
E-01204,1975-02-10 15:49:47.056365696,Female,Other,2015-12-31 02:41:59.257563555,2019-01-24 17:13:57.571818394,Retirement,HR,Engineer,L4,E-07650,Port Harcourt,Part-Time,37,23
E-01205,1992-06-28 15:43:46.272080968,Non-Binary,Asian,2010-08-03 18:00:24.849433195,,,Sales,Manager,L2,E-01243,"VI, Lagos",Part-Time,175,134
E-01206,1998-10-14 16:26:32.842396294,Male,Asian,2011-04-16 07:40:43.650408941,2011-12-29 01:57:45.328289678,Voluntary,Sales,Executive,L2,E-09229,"VI, Lagos",Part-Time,8,7
E-01207,1986-04-16 12:16:48.376284764,Male,Black,2012-11-07 13:25:47.101143558,2022-01-20 12:12:27.170076417,Voluntary,Marketing,Analyst,L4,E-08910,"VI, Lagos",Part-Time,112,22
E-01208,1989-11-21 21:12:31.271585532,Female,Other,2016-07-21 19:57:25.312178445,2018-07-18 18:54:55.052703008,Retirement,HR,Engineer,L1,E-07974,Port Harcourt,Contract,24,12
E-01209,1996-05-11 08:20:21.350895250,Male,Hispanic,2022-07-25 01:55:29.243272128,,,HR,Analyst,L1,E-04023,"Ikorodu, Lagos",Full-Time,29,20
E-01210,1989-06-11 04:55:34.378278170,Female,White,2013-01-05 02:45:12.241639491,2015-08-25 05:18:14.571551320,Involuntary,Marketing,Executive,L2,E-09755,"Ikorodu, Lagos",Full-Time,32,9
E-01211,1991-06-03 05:33:55.966190051,Male,White,2016-01-06 02:46:54.690356305,2021-12-27 21:36:05.948022558,Retirement,Engineering,Executive,L4,E-05130,"VI, Lagos",Part-Time,72,10
E-01212,1975-02-25 19:58:38.537118969,Male,Black,2015-05-10 12:39:56.187781001,2016-05-30 01:13:30.710671201,Voluntary,Marketing,Manager,L2,E-02590,"Ikorodu, Lagos",Contract,12,10
E-01213,1986-04-04 19:33:20.132476790,Female,Black,2019-01-07 09:04:38.534149053,2024-10-09 22:56:19.841971649,Voluntary,HR,Manager,L1,E-09794,Port Harcourt,Full-Time,70,54
E-01214,1991-06-13 19:10:11.676822856,Male,Asian,2016-08-07 07:30:52.912369255,2024-12-03 23:06:37.135667280,Voluntary,Sales,Manager,L4,E-03599,Port Harcourt,Contract,101,50
E-01215,1975-12-14 06:24:23.460363455,Male,Asian,2012-07-13 02:56:14.282963571,,,Finance,Engineer,L3,E-00099,Abuja,Contract,151,29
E-01216,1989-02-13 10:50:03.219633680,Non-Binary,Hispanic,2018-05-06 14:43:28.176447288,2019-04-06 05:08:03.102658569,Voluntary,HR,Engineer,L3,E-06730,"VI, Lagos",Full-Time,11,6
E-01217,1995-01-22 15:18:59.226604833,Male,White,2015-10-25 17:45:55.985636554,2023-03-08 22:25:51.154959984,Involuntary,Marketing,Executive,L3,E-00982,"VI, Lagos",Part-Time,89,51
E-01218,1977-12-20 21:40:46.168766641,Female,White,2010-10-24 09:28:28.311563150,2023-09-30 04:48:22.966292620,Voluntary,Sales,Analyst,L2,E-02873,"Ikorodu, Lagos",Part-Time,157,86
E-01219,1997-12-11 16:31:08.269258080,Male,Hispanic,2017-01-12 19:29:00.597427759,2024-06-16 15:34:01.125193540,Involuntary,Marketing,Executive,L5,E-00624,"Ikorodu, Lagos",Full-Time,90,62
E-01220,1977-07-28 04:43:08.340888342,Male,Black,2016-03-27 07:01:14.422254533,2021-03-14 07:25:17.020602870,Involuntary,Engineering,Engineer,L1,E-02778,"Ikorodu, Lagos",Part-Time,60,36
E-01221,1983-07-23 07:34:17.775477572,Female,Asian,2013-11-06 08:57:05.833459169,2024-07-25 04:33:08.604248195,Voluntary,HR,Executive,L2,E-05521,"Ikorodu, Lagos",Full-Time,130,122
E-01222,1999-05-30 17:16:33.431078605,Female,Black,2015-02-08 18:40:08.092571070,2023-05-07 17:15:01.191193498,Voluntary,Engineering,Analyst,L4,E-05480,Abuja,Full-Time,100,19
E-01223,1982-09-04 23:56:31.923406262,Male,Hispanic,2016-07-10 02:03:30.430307986,2018-09-25 15:09:15.803459950,Retirement,Finance,Analyst,L1,E-00766,Port Harcourt,Full-Time,26,7
E-01224,1995-07-26 14:52:23.125750115,Female,White,2013-05-07 04:31:28.212149910,2017-07-01 00:50:34.830432403,Voluntary,Finance,Executive,L5,E-09240,"Ikorodu, Lagos",Part-Time,50,40
E-01225,1991-05-02 18:16:47.909357071,Female,White,2013-03-19 10:40:30.072331136,,,Sales,Analyst,L2,E-08169,"Ikorodu, Lagos",Contract,143,93
E-01226,1999-06-14 15:23:52.062381156,Male,White,2012-02-03 01:51:44.386404655,2017-08-28 23:10:38.547923337,Voluntary,HR,Analyst,L4,E-04540,Port Harcourt,Part-Time,67,64
E-01227,1979-07-09 09:27:17.051578781,Male,Black,2022-03-12 18:10:52.209968839,2023-09-28 12:30:59.702554375,Involuntary,Engineering,Manager,L4,E-01359,Abuja,Contract,18,4
E-01228,1992-11-09 14:08:36.076256306,Female,Hispanic,2014-06-26 11:03:26.637871095,2023-10-08 08:10:48.958314020,Voluntary,Engineering,Executive,L5,E-01306,"VI, Lagos",Full-Time,113,97
E-01229,1978-08-30 03:35:11.826394618,Non-Binary,White,2019-06-11 09:47:42.532054206,2023-05-06 21:37:49.643927070,Voluntary,Marketing,Engineer,L5,E-09932,"Ikorodu, Lagos",Part-Time,47,4
E-01230,1993-07-31 13:43:03.328993600,Male,White,2014-07-04 03:48:19.580852016,2017-04-05 03:41:08.387921725,Voluntary,Engineering,Engineer,L5,E-01672,"Ikorodu, Lagos",Full-Time,33,22
E-01231,1980-04-04 22:13:51.976268002,Male,White,2013-11-02 19:59:32.481082167,2018-03-27 21:32:47.221562915,Involuntary,Marketing,Engineer,L1,E-07102,Port Harcourt,Contract,53,21
E-01232,1996-04-06 01:12:25.353617950,Female,White,2012-06-13 11:57:37.925355205,2019-12-07 07:24:24.875143144,Retirement,Marketing,Engineer,L2,E-07750,Abuja,Contract,91,32
E-01233,1988-09-01 19:12:25.708012467,Male,Asian,2010-05-11 12:52:11.133551942,,,Marketing,Engineer,L1,E-05849,"VI, Lagos",Part-Time,178,75
E-01234,1990-06-30 01:28:24.360277624,Male,White,2016-02-16 11:57:41.978463402,,,Engineering,Executive,L4,E-09298,"VI, Lagos",Part-Time,108,67
E-01235,1995-08-18 12:30:44.784268007,Male,Asian,2018-01-07 03:36:12.656075592,,,Engineering,Executive,L3,E-07926,Port Harcourt,Contract,85,73
E-01236,1997-04-04 11:33:02.152802836,Male,Black,2015-10-16 22:03:29.398297360,2019-04-03 09:25:30.506078034,Retirement,Sales,Executive,L5,E-01152,Abuja,Part-Time,42,41
E-01237,1979-04-09 09:42:05.932242181,Male,White,2017-03-16 19:02:52.590645052,2024-06-15 21:41:30.025368504,Involuntary,Finance,Manager,L2,E-08723,Abuja,Full-Time,88,84
E-01238,1993-12-29 05:35:16.398946844,Male,Asian,2016-01-27 06:36:36.558070571,2018-05-15 11:13:24.667266561,Voluntary,HR,Manager,L2,E-09965,"Ikorodu, Lagos",Contract,27,4
E-01239,1978-03-06 21:56:02.432105568,Female,Hispanic,2014-02-17 14:01:52.493423831,2018-09-21 05:25:53.648784039,Voluntary,Sales,Analyst,L5,E-02129,"VI, Lagos",Contract,55,47
E-01240,1984-11-30 11:23:54.709368645,Male,White,2016-02-05 21:07:56.605264654,2016-07-26 04:10:50.134783782,Retirement,Sales,Engineer,L4,E-07077,Port Harcourt,Contract,5,1
E-01241,1997-05-05 11:37:57.583441228,Male,Other,2016-12-30 14:58:37.025323429,2018-09-24 06:53:31.700307514,Retirement,Marketing,Executive,L4,E-09884,Port Harcourt,Part-Time,21,20
E-01242,1990-03-10 04:47:42.737052119,Female,Other,2017-03-25 10:28:41.460783257,2020-07-25 01:47:42.536326723,Voluntary,Finance,Manager,L3,E-01587,Abuja,Contract,40,12
E-01243,1983-03-08 06:52:33.244214900,Female,Hispanic,2015-03-17 04:15:23.700017246,2023-11-18 13:07:35.398265770,Voluntary,Finance,Manager,L2,E-09730,"Ikorodu, Lagos",Part-Time,105,41
E-01244,1979-05-31 14:21:59.220236594,Male,Hispanic,2020-09-05 22:00:10.993847440,2020-12-06 19:35:03.698395145,Voluntary,Finance,Manager,L3,E-00132,"Ikorodu, Lagos",Contract,3,2
E-01245,1999-06-02 20:56:15.107865714,Male,Black,2021-10-25 12:04:43.119079222,,,Engineering,Engineer,L5,E-00287,"Ikorodu, Lagos",Contract,38,2
E-01246,1983-01-15 14:58:26.979024809,Female,Other,2019-09-13 21:53:52.637904461,2024-12-31 13:22:55.212387319,Involuntary,Engineering,Executive,L1,E-04117,Port Harcourt,Part-Time,64,39
E-01247,1987-07-23 03:00:11.845911467,Male,Hispanic,2017-10-30 00:41:14.970198183,2020-10-02 09:52:23.428958053,Voluntary,Finance,Engineer,L1,E-00863,Port Harcourt,Contract,35,24
E-01248,1989-02-14 23:14:10.069641381,Female,White,2013-06-10 18:30:46.219291827,,,HR,Analyst,L5,E-00847,"VI, Lagos",Contract,140,34
E-01249,1979-10-26 07:21:29.931179477,Male,Hispanic,2018-05-11 00:44:43.558174668,2022-11-20 01:40:58.702974311,Voluntary,Marketing,Manager,L1,E-03949,Port Harcourt,Full-Time,55,24
E-01250,2000-04-09 13:50:50.165679776,Male,Other,2014-12-18 06:08:44.940154513,2023-07-10 17:56:34.453898248,Voluntary,Marketing,Executive,L2,E-07355,Port Harcourt,Part-Time,104,26
E-01251,1982-05-29 11:48:53.372557560,Female,Other,2012-02-18 20:40:48.177305088,,,HR,Manager,L1,E-05618,Port Harcourt,Part-Time,156,46
E-01252,1978-05-05 16:08:16.518834081,Female,Black,2021-07-05 09:36:15.579269628,2023-12-11 16:16:22.749723781,Voluntary,Sales,Analyst,L5,E-06679,"VI, Lagos",Full-Time,29,16
E-01253,1982-07-25 22:35:24.535555938,Female,Black,2015-10-31 14:23:24.249928689,2024-12-14 00:10:44.651042359,Involuntary,Sales,Engineer,L1,E-04357,Abuja,Full-Time,111,79
E-01254,1994-08-26 18:33:43.511204499,Male,Hispanic,2019-08-23 09:44:29.728333086,2022-03-09 10:45:22.355235725,Voluntary,Engineering,Engineer,L3,E-03310,Abuja,Part-Time,30,13
E-01255,1983-02-05 23:03:11.797629828,Male,Asian,2020-03-25 22:40:47.407836786,2020-08-20 10:33:19.550633468,Voluntary,Marketing,Executive,L5,E-09060,Port Harcourt,Full-Time,4,2
E-01256,1985-10-31 16:18:54.896361580,Male,Black,2014-06-04 09:20:48.199054597,2024-07-16 10:56:50.620127941,Involuntary,Sales,Analyst,L4,E-04299,Abuja,Contract,123,30
E-01257,1978-11-13 17:22:32.434566081,Female,Other,2017-02-22 03:12:58.052568202,2024-07-07 08:13:20.806944567,Involuntary,Finance,Executive,L5,E-08988,Port Harcourt,Contract,89,82
E-01258,1990-01-03 20:26:12.619137192,Female,Black,2014-02-19 20:18:02.942446043,,,Sales,Manager,L4,E-08577,Abuja,Part-Time,132,15
E-01259,1975-05-10 16:40:31.990257595,Female,Black,2011-11-04 07:53:48.106504504,2015-07-22 07:17:54.209501447,Retirement,Marketing,Executive,L5,E-06669,"Ikorodu, Lagos",Part-Time,45,42
E-01260,1981-09-03 23:33:56.843698700,Male,Asian,2022-03-11 02:45:03.258993386,2023-10-15 16:07:16.628877375,Involuntary,Sales,Engineer,L3,E-08426,Port Harcourt,Part-Time,19,18
E-01261,1982-04-22 15:23:18.631263183,Male,Black,2020-08-26 04:49:08.679133407,2024-09-10 05:33:29.052182657,Involuntary,Engineering,Manager,L4,E-01689,Port Harcourt,Full-Time,49,2
E-01262,1978-04-04 12:59:08.783395200,Female,Other,2022-07-18 06:20:49.023453840,2024-10-10 07:53:01.951780784,Retirement,HR,Analyst,L1,E-01487,Port Harcourt,Part-Time,27,9
E-01263,1978-04-22 22:19:39.408807406,Male,Other,2015-08-14 09:04:43.270108366,2018-03-07 01:58:35.808129479,Retirement,Sales,Executive,L3,E-00400,Abuja,Part-Time,31,26
E-01264,1981-09-25 10:47:01.610779283,Female,Other,2022-05-12 14:18:34.356965474,2023-05-21 12:44:18.699708974,Involuntary,Finance,Analyst,L2,E-00380,Abuja,Part-Time,12,3
E-01265,1975-11-26 21:52:26.487415194,Female,Black,2016-09-20 11:34:29.513982550,2022-04-13 21:48:22.907073997,Voluntary,HR,Analyst,L3,E-00600,"Ikorodu, Lagos",Contract,67,60
E-01266,2000-06-20 09:55:25.612338201,Non-Binary,White,2012-02-05 04:55:28.427316049,2013-10-14 16:14:34.239258031,Involuntary,Marketing,Executive,L3,E-09401,Abuja,Contract,20,5
E-01267,1990-03-03 02:42:40.887083914,Non-Binary,Other,2017-10-23 19:11:46.004181504,,,Finance,Analyst,L3,E-06974,Port Harcourt,Contract,87,19
E-01268,1983-01-19 17:26:21.616635102,Male,White,2021-07-03 01:04:50.453674412,2023-11-05 06:45:05.132107183,Involuntary,Sales,Engineer,L4,E-09344,Abuja,Full-Time,28,22
E-01269,1989-10-18 21:12:41.806173165,Female,Asian,2012-12-23 07:10:13.662163830,,,HR,Manager,L3,E-08104,"VI, Lagos",Contract,146,44
E-01270,1988-03-10 01:30:37.207563062,Female,Other,2019-04-01 23:38:01.568085478,,,Engineering,Manager,L1,E-05578,Port Harcourt,Part-Time,70,14
E-01271,1994-11-15 17:38:09.098955286,Female,Asian,2019-06-01 16:41:10.100263145,2023-08-31 11:42:07.206599945,Voluntary,HR,Executive,L2,E-05010,Abuja,Full-Time,51,44
E-01272,1977-07-16 19:09:21.771003634,Female,Other,2019-02-15 16:09:03.949015510,2022-03-12 11:36:28.824388675,Involuntary,HR,Executive,L2,E-08147,"Ikorodu, Lagos",Part-Time,37,27
E-01273,1978-08-14 19:27:53.942982828,Female,Hispanic,2011-05-31 06:57:31.642749002,2021-09-19 06:30:56.253187364,Voluntary,Marketing,Analyst,L5,E-01695,Port Harcourt,Part-Time,125,11
E-01274,1983-12-06 00:32:18.871725459,Female,Other,2017-04-03 03:22:29.942190917,,,Marketing,Executive,L4,E-00838,"VI, Lagos",Part-Time,94,87
E-01275,1998-04-01 14:08:52.269623715,Male,Black,2018-01-05 03:40:55.499074847,,,HR,Executive,L1,E-03172,Port Harcourt,Full-Time,85,82
E-01276,1995-04-22 08:06:29.016880542,Male,White,2011-03-20 21:38:29.713987685,,,Marketing,Manager,L5,E-08775,Port Harcourt,Part-Time,167,116
E-01277,1998-05-13 23:44:30.241419509,Non-Binary,Asian,2011-02-16 20:34:09.847114579,,,Marketing,Executive,L1,E-00638,"Ikorodu, Lagos",Contract,168,41
E-01278,1991-10-24 02:06:26.523785594,Male,Asian,2017-07-04 11:48:04.638059925,2017-10-08 05:41:26.145164667,Involuntary,Engineering,Manager,L4,E-05939,"VI, Lagos",Contract,3,1
E-01279,1988-07-12 19:14:20.782402676,Male,Asian,2014-05-25 07:55:08.817173541,2022-06-15 01:29:26.680813684,Involuntary,Sales,Manager,L1,E-03435,"VI, Lagos",Contract,98,95
E-01280,1977-12-11 03:26:20.408758163,Female,White,2018-12-25 15:43:04.272704155,2024-01-18 12:07:47.229522101,Voluntary,Engineering,Analyst,L5,E-08117,Port Harcourt,Part-Time,61,51
E-01281,1981-12-15 20:37:28.438543335,Male,Asian,2015-07-08 18:10:46.941834731,2020-03-28 14:45:27.767384371,Voluntary,Finance,Executive,L2,E-03643,Abuja,Contract,57,50
E-01282,1987-08-29 23:44:10.716279455,Female,Other,2016-07-05 07:22:55.669912127,2023-07-26 12:00:29.029098202,Retirement,Engineering,Analyst,L1,E-03498,Abuja,Full-Time,85,23
E-01283,1999-07-20 18:02:05.460499181,Male,White,2011-12-10 16:41:30.068406395,2015-07-18 20:18:20.019257581,Voluntary,HR,Manager,L4,E-08090,"Ikorodu, Lagos",Part-Time,43,23
E-01284,1979-04-07 05:30:53.140731914,Female,Hispanic,2011-04-19 04:35:15.633712487,2022-06-18 05:54:14.169411239,Retirement,Sales,Analyst,L1,E-04454,"Ikorodu, Lagos",Full-Time,135,59
E-01285,1979-02-20 10:16:49.689683722,Male,Black,2010-05-04 08:44:03.604704423,,,Engineering,Manager,L3,E-00073,"VI, Lagos",Contract,178,143
E-01286,1999-04-14 05:16:48.169490352,Male,Black,2021-11-05 17:00:53.979296621,,,Engineering,Analyst,L5,E-05729,"Ikorodu, Lagos",Contract,38,22
E-01287,1997-01-10 02:25:51.801331969,Female,Black,2015-04-12 17:56:25.885391838,2022-10-08 18:07:32.205483971,Retirement,Marketing,Engineer,L4,E-02439,Port Harcourt,Full-Time,91,59
E-01288,1982-10-18 23:23:00.240422916,Male,Black,2012-09-27 03:29:13.710352836,2014-12-11 12:07:38.451353268,Voluntary,Marketing,Executive,L2,E-01745,Abuja,Full-Time,26,3
E-01289,1984-12-16 13:32:49.692097132,Female,Black,2020-05-29 08:40:00.823991321,2021-05-24 12:18:11.610873797,Voluntary,Finance,Manager,L5,E-07757,Port Harcourt,Full-Time,12,1
E-01290,1979-08-20 03:40:42.422595905,Male,Black,2015-06-18 19:10:21.785781573,2022-02-01 19:28:57.979391430,Involuntary,Finance,Analyst,L1,E-05897,Port Harcourt,Part-Time,80,78
E-01291,1984-08-13 20:31:39.957986179,Female,Hispanic,2013-12-11 22:00:16.545854528,2017-03-24 00:24:16.171574445,Involuntary,HR,Manager,L3,E-03731,"VI, Lagos",Full-Time,39,28
E-01292,1985-12-21 12:51:31.603520099,Male,Black,2010-07-30 07:14:38.744774289,2011-08-10 13:22:04.405324281,Voluntary,Sales,Analyst,L3,E-06559,Port Harcourt,Contract,12,5
E-01293,1988-05-27 01:04:22.040405281,Male,Hispanic,2019-06-25 09:50:41.189779141,2020-02-10 03:46:52.611497365,Involuntary,Finance,Manager,L1,E-06097,"VI, Lagos",Part-Time,7,1
E-01294,1987-02-23 06:51:13.275201450,Female,Hispanic,2021-07-12 09:30:03.216335814,2023-06-23 15:38:19.842164075,Voluntary,Engineering,Engineer,L3,E-09141,Abuja,Part-Time,23,9
